"","trdar_cd_nm","한글id"
"998","올림픽로98길","올림"
"999","진황도로27길","진황"
"1000","진황도로47길","진황"
"1001","천중로39길","천중"
"1002","천중로51길","천중"
"1003","천호대로162길","천호"
"1004","천호대로170길","천호"
"1005","천호대로187길","천호"
"1006","천호대로197길","천호"
"1007","천호대로219길","천호"
"1008","천호옛14길","천호"
"1009","천호옛길","천호"
"1010","풍성로37가길","풍성"
"1011","계동길","계동"
"1012","난계로27길","난계"
"1013","돈화문로11가길","돈화"
"1014","명륜길","명륜"
"1015","백석동길","백석"
"1016","북촌로11길","북촌"
"1017","북촌로5길","북촌"
"1018","북촌로5나길","북촌"
"1019","삼청로5길","삼청"
"1020","성균관로5길","성균"
"1021","숭인동길","숭인"
"1022","옥인길","옥인"
"1023","율곡로10길","율곡"
"1024","율곡로16길","율곡"
"1025","이화장길","이화"
"1026","자하문로7길","자하"
"1027","종로24길","종로"
"1028","종로58가길","종로"
"1029","종로65길","종로"
"1030","지봉로8길","지봉"
"1031","창경궁로35길","창경"
"1032","창신2길","창신"
"1033","창신5길","창신"
"1034","창신길","창신"
"1035","통일로12길","통일"
"1036","평창길","평창"
"1037","필운대로1길","필운"
"1038","난계로11길","난계"
"1039","난계로21길","난계"
"1040","다산로33길","다산"
"1041","다산로36길","다산"
"1042","다산로38길","다산"
"1043","다산로39길","다산"
"1044","동호로10길","동호"
"1045","동호로11길","동호"
"1046","동호로15길","동호"
"1047","동호로20길","동호"
"1048","동호로8길","동호"
"1049","명동길","명동"
"1050","삼일대로4길","삼일"
"1051","장충단로8길","장충"
"1052","청구로17길","청구"
"1053","청구로1길","청구"
"1054","퇴계로12길","퇴계"
"1055","퇴계로18길","퇴계"
"1056","퇴계로46길","퇴계"
"1057","퇴계로56길","퇴계"
"1058","퇴계로8길","퇴계"
"1059","퇴계로90길","퇴계"
"1060","녹사평대로11길","녹사"
"1061","녹사평대로26길","녹사"
"1062","녹사평대로32길","녹사"
"1063","녹사평대로40나길","녹사"
"1064","녹사평대로46길","녹사"
"1065","대사관로34길","대사"
"1066","두텁바위로1길","두텁"
"1067","백범로79길","백범"
"1068","백범로90길","백범"
"1069","서빙고로71길","서빙"
"1070","소월로20길","소월"
"1071","신흥로20길","신흥"
"1072","우사단로10길","우사"
"1073","우사단로14길","우사"
"1074","우사단로4길","우사"
"1075","원효로19길","원효"
"1076","원효로41길","원효"
"1077","원효로53길","원효"
"1078","원효로89길","원효"
"1079","이촌로22길","이촌"
"1080","이태원로27길","이태"
"1081","이태원로54길","이태"
"1082","장문로45길","장문"
"1083","청파로47길","청파"
"1084","청파로47나길","청파"
"1085","청파로71길","청파"
"1086","청파로73길","청파"
"1087","한강대로104길","한강"
"1088","한강대로15길","한강"
"1089","한강대로43길","한강"
"1090","한강대로52길","한강"
"1091","한강대로62길","한강"
"1092","한강대로7길","한강"
"1093","한강대로88길","한강"
"1094","한남대로20길","한남"
"1095","회나무로13길","회나"
"1096","효창원로39길","효창"
"1097","후암로28길","후암"
"1098","고산자로6길","고산"
"1099","금호산2길","금호"
"1100","금호산길","금호"
"1101","둘레9길","둘레"
"1102","뚝섬로5길","뚝섬"
"1103","마장로27길","마장"
"1104","마장로39길","마장"
"1105","마조로16길","마조"
"1106","마조로1길","마조"
"1107","매봉길","매봉"
"1108","무수막길","무수"
"1109","무학로6길","무학"
"1110","무학봉28길","무학"
"1111","무학봉길","무학"
"1112","사근동길","사근"
"1113","상원12길","상원"
"1114","상원길","상원"
"1115","서울숲2길","서울"
"1116","성덕정17길","성덕"
"1117","성덕정길","성덕"
"1118","성수이로18길","성수"
"1119","성수이로7길","성수"
"1120","성수일로6길","성수"
"1121","송정12라길","송정"
"1122","송정4가길","송정"
"1123","아차산로11길","아차"
"1124","아차산로15길","아차"
"1125","아차산로5길","아차"
"1126","왕십리로14길","왕십"
"1127","왕십리로21길","왕십"
"1128","왕십리로26길","왕십"
"1129","왕십리로31길","왕십"
"1130","왕십리로6길","왕십"
"1131","용답29길","용답"
"1132","용답중앙길","용답"
"1133","장터길","장터"
"1134","청계천로10나길","청계"
"1135","한림말3길","한림"
"1136","한림말길","한림"
"1137","광나루로12길","광나"
"1138","광나루로24길","광나"
"1139","광나루로36길","광나"
"1140","광나루로37길","광나"
"1141","광나루로40길","광나"
"1142","광나루로52길","광나"
"1143","긴고랑로20길","긴고"
"1144","긴고랑로7길","긴고"
"1145","긴고랑로8길","긴고"
"1146","긴고랑로9길","긴고"
"1147","능동로13길","능동"
"1148","능동로19길","능동"
"1149","능동로34길","능동"
"1150","능동로3길","능동"
"1151","능동로4길","능동"
"1152","동일로18길","동일"
"1153","동일로24길","동일"
"1154","뚝섬로23길","뚝섬"
"1155","뚝섬로24길","뚝섬"
"1156","뚝섬로48길","뚝섬"
"1157","뚝섬로54길","뚝섬"
"1158","뚝섬로58길","뚝섬"
"1159","뚝섬로64길","뚝섬"
"1160","면목로17길","면목"
"1161","아차산로40길","아차"
"1162","아차산로51길","아차"
"1163","아차산로55길","아차"
"1164","아차산로65길","아차"
"1165","아차산로78길","아차"
"1166","용마산로21길","용마"
"1167","용마산로3길","용마"
"1168","자양로11길","자양"
"1169","자양로15길","자양"
"1170","자양로26길","자양"
"1171","자양로45길","자양"
"1172","자양로50길","자양"
"1173","자양로53길","자양"
"1174","자양번영로3길","자양"
"1175","천호대로109길","천호"
"1176","천호대로123길","천호"
"1177","천호대로129길","천호"
"1178","경희대로3길","경희"
"1179","경희대로4길","경희"
"1180","난계로30길","난계"
"1181","답십리로23길","답십"
"1182","답십리로56길","답십"
"1183","답십리로60길","답십"
"1184","답십리로63길","답십"
"1185","답십리로64길","답십"
"1186","답십리로68길","답십"
"1187","답십리로69길","답십"
"1188","답십리로72길","답십"
"1189","망우로18가길","망우"
"1190","망우로18길","망우"
"1191","망우로21길","망우"
"1192","무학로16길","무학"
"1193","무학로45길","무학"
"1194","사가정로13길","사가"
"1195","사가정로23가길","사가"
"1196","사가정로2길","사가"
"1197","서울시립대로16길","서울"
"1198","서울시립대로29길","서울"
"1199","서울시립대로4길","서울"
"1200","약령시로17길","약령"
"1201","왕산로32길","왕산"
"1202","왕산로33길","왕산"
"1203","왕산로43길","왕산"
"1204","이문로42길","이문"
"1205","장한로14길","장한"
"1206","장한로25길","장한"
"1207","장한로26가길","장한"
"1208","장한로26길","장한"
"1209","장한로27가길","장한"
"1210","장한로27길","장한"
"1211","장한로5길","장한"
"1212","장한로8길","장한"
"1213","전농로29길","전농"
"1214","전농로3길","전농"
"1215","전농로4길","전농"
"1216","제기로21길","제기"
"1217","제기로5길","제기"
"1218","천장산로7길","천장"
"1219","천호대로12길","천호"
"1220","천호대로17길","천호"
"1221","천호대로45길","천호"
"1222","천호대로77길","천호"
"1223","천호대로97길","천호"
"1224","한천로14길","한천"
"1225","한천로33길","한천"
"1226","한천로40길","한천"
"1227","한천로46길","한천"
"1228","휘경로14길","휘경"
"1229","휘경로23길","휘경"
"1230","휘경로2길","휘경"
"1231","휘경로3길","휘경"
"1232","겸재로29길","겸재"
"1233","겸재로36길","겸재"
"1234","겸재로54길","겸재"
"1235","공릉로12가길","공릉"
"1236","공릉로2길","공릉"
"1237","답십리로75길","답십"
"1238","동일로100길","동일"
"1239","동일로101길","동일"
"1240","동일로112길","동일"
"1241","동일로123길","동일"
"1242","동일로130길","동일"
"1243","동일로139가길","동일"
"1244","동일로139길","동일"
"1245","동일로140길","동일"
"1246","동일로149길","동일"
"1247","동일로157길","동일"
"1248","동일로163길","동일"
"1249","망우로68길","망우"
"1250","망우로73길","망우"
"1251","면목로21길","면목"
"1252","면목로33길","면목"
"1253","면목로45길","면목"
"1254","면목로48길","면목"
"1255","면목로49길","면목"
"1256","면목로55길","면목"
"1257","면목로56길","면목"
"1258","면목로78길","면목"
"1259","봉우재로33길","봉우"
"1260","봉화산로30길","봉화"
"1261","봉화산로4길","봉화"
"1262","봉화산로56길","봉화"
"1263","사가정로42길","사가"
"1264","사가정로54길","사가"
"1265","신내로7가길","신내"
"1266","용마산로100길","용마"
"1267","용마산로112길","용마"
"1268","용마산로118길","용마"
"1269","용마산로94길","용마"
"1270","중랑천로10길","중랑"
"1271","길음로7길","길음"
"1272","돌곶이로14길","돌곶"
"1273","돌곶이로22길","돌곶"
"1274","돌곶이로27길","돌곶"
"1275","돌곶이로28길","돌곶"
"1276","돌곶이로41길","돌곶"
"1277","돌곶이로8길","돌곶"
"1278","동소문로13길","동소"
"1279","동소문로15길","동소"
"1280","동소문로26가길","동소"
"1281","동소문로2길","동소"
"1282","동소문로6길","동소"
"1283","보국문로16길","보국"
"1284","보문로13길","보문"
"1285","보문로26길","보문"
"1286","보문로31길","보문"
"1287","보문로32길","보문"
"1288","삼선교로10길","삼선"
"1289","삼선교로10다길","삼선"
"1290","삼선교로16가길","삼선"
"1291","삼양로8길","삼양"
"1292","성북로8길","성북"
"1293","솔샘로6길","솔샘"
"1294","아리랑로4길","아리"
"1295","안암로5길","안암"
"1296","오패산로19길","오패"
"1297","오패산로3길","오패"
"1298","오패산로4길","오패"
"1299","인촌로17가길","인촌"
"1300","인촌로1길","인촌"
"1301","개운사길","개운"
"1302","인촌로24길","인촌"
"1303","인촌로5길","인촌"
"1304","인촌로6길","인촌"
"1305","장월로1길","장월"
"1306","장위로50길","장위"
"1307","정릉로26길","정릉"
"1308","정릉로27길","정릉"
"1309","정릉로8길","정릉"
"1310","종암로16길","종암"
"1311","종암로19길","종암"
"1312","종암로21길","종암"
"1313","종암로24가길","종암"
"1314","종암로5길","종암"
"1315","지봉로20길","지봉"
"1316","창경궁로43길","창경"
"1317","한천로101가길","한천"
"1318","한천로76길","한천"
"1319","화랑로13길","화랑"
"1320","화랑로14길","화랑"
"1321","화랑로19길","화랑"
"1322","화랑로1길","화랑"
"1323","화랑로32길","화랑"
"1324","화랑로40길","화랑"
"1325","노해로17길","노해"
"1326","노해로23길","노해"
"1327","노해로33길","노해"
"1328","덕릉로40길","덕릉"
"1329","덕릉로41길","덕릉"
"1330","도봉로13길","도봉"
"1331","도봉로18길","도봉"
"1332","도봉로45길","도봉"
"1333","도봉로67길","도봉"
"1334","도봉로76길","도봉"
"1335","도봉로8길","도봉"
"1336","도봉로99길","도봉"
"1337","삼각산로28길","삼각"
"1338","삼양로20길","삼양"
"1339","삼양로24길","삼양"
"1340","삼양로27길","삼양"
"1341","삼양로41길","삼양"
"1342","삼양로54길","삼양"
"1343","삼양로77길","삼양"
"1344","삼양로93길","삼양"
"1345","솔매로41길","솔매"
"1346","솔매로45길","솔매"
"1347","솔매로50길","솔매"
"1348","솔샘로65길","솔샘"
"1349","수유로12길","수유"
"1350","오패산로30길","오패"
"1351","오패산로52길","오패"
"1352","오패산로67길","오패"
